keyword,category,title,price,extracted_price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail,installment_price,installment_months,currency
iphone,mobile,Apple iPhone 11 64GB Prepaid - Total Wireless Black with plan (with 24 monthly installment payments + plan),$249.99,249.99,249.99,4.4,74000.0,Total Wireless,35,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:11536523965264605955,headlineOfferDocid:11536523965264605955,imageDocid:18066924778440357335,rds:PC_8023149794696260886|PROD_PC_8023149794696260886,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS-Y-GjVGcn07FSjexDRQ3fjg4A55mD8WUrYer2Flrve0GnDeirZO3LmBu22yv6a2aGbB6oxDfRWi5zETqQ5IT9oqR1WLCR,,,USD
iphone,mobile,Apple iPhone XR,$247.99,247.99,247.99,4.5,40000.0,eBay - cellsensation,36,Free delivery,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:3168464279511408051,productid:8959325327106127539,headlineOfferDocid:4137374504631865441,imageDocid:8065639153227818184,rds:PC_15653290272112071452|PROD_PC_15653290272112071452,gpcid:15653290272112071452,mid:576462311165491294,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRIzuhbuOxmmRZlktUmkiZxRJx7limdyiOBUHjNwb1Iv9KnyqjeLdFKP-fr3Yjf1wnaa6xGszNXbJV-nlsn0PiUuxc0kYPxaaR6Fqqp-f3jsqbzfFUjCLYvews,,,USD
iphone,mobile,iPhone 15 Pro 512GB - Natural Titanium - Unlocked,$657.00,657.0,657.0,4.5,14000.0,Back Market,37,,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:269285804413792711,headlineOfferDocid:269285804413792711,imageDocid:9939014386185350746,rds:PC_11795796123145720151|PROD_PC_11795796123145720151,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR4Hv-E3HQqDAVNywS8P8UhP07MrW4pviQsFThE_809CL_7DSBycdzPQr5AZPVPBHDdC6jE5k8ZdCuqij3xNjz_XLmBQhxv4D3bGXdcCoW9hULbYeLA0LkgKw,,,USD
iphone,mobile,Apple - Refurbished Excellent - iPhone 14 Pro Max (A2651) 128GB 6.7-inch (2022) Deep - Unlocked - Purple,$560.84,560.84,560.84,4.4,23000.0,Best Buy,38,,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:2873427226523606067,headlineOfferDocid:2873427226523606067,imageDocid:1782308711389290613,rds:PC_8672923537105206374|PROD_PC_8672923537105206374,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRaxuHAoYx8hTuFWJdsCuDG_auAuhs07i8-jHI3U2adyzzkUwJf7Ykd41OZy9i__jHehw5jZA-QCZuQUouqYeGqk9xGUnqSVpwS6CERiPg,,,USD
iphone,mobile,Apple Iphone 12 PRO,$249.00,249.0,249.0,4.3,17000.0,Walmart - Reebelo,39,Free delivery,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:4370868469791693735,productid:13043231935759279247,headlineOfferDocid:1314179314559057484,imageDocid:11073224795786999912,rds:PC_14243855303706753583|PROD_PC_14243855303706753583,gpcid:14243855303706753583,mid:576462787490644887,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQRC3LpIl89VD2qKY4SY2V8zU_Xg2qZ6H1c3iHP6-xhy8jYKw5_-Rmybmy1el8f00HNxKNX-HLWPWZR0I4c-G_T5VhnxYTK,,,USD
iphone,mobile,iPhone 14 Pro Max - 128GB - Gold - Unlocked,$536.98,536.98,536.98,4.4,23000.0,Reebelo USA,40,Free delivery by Tue,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:5484823447926905476,headlineOfferDocid:5484823447926905476,imageDocid:12370981564624929943,rds:PC_8672923537105206374|PROD_PC_8672923537105206374,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRvA-c8DNeNoxp9ccADbdTLUWWm20TR-44ugg1B5_J1Jw_DRUPqh83qiQyaL3scYa-Z8Fr_ycVdHWlyUBX3NKuDbGTorC8mlVqZr8EKVxZyG1shGSHJMslS,,,USD
Samsung,mobile,Samsung Galaxy Z Fold7,"$1,599.99",1599.99,1599.99,4.6,52000.0,Samsung,1,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:16161404336191574849,productid:13290963935809730568,headlineOfferDocid:10444038009565071907,imageDocid:11328692731771072581,rds:PC_16337891081947337161|PROD_PC_16337891081947337161,gpcid:16337891081947337161,mid:576462833777183171,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQMm7XSrLGovWjAjnxrumXOox5IXPPln5GIx1ZhbXjTAyCJpwu7RVpoXzrQVAsiV2K-zdsMo_sUOlZa1eH0DcrFP9fUFt8PnwZVDuVLF6ZJfqlHJfnL65a8X2k,,,USD
Samsung,mobile,Samsung Galaxy S25 FE,$649.99,649.99,649.99,4.6,119000.0,Best Buy,2,Free delivery by Sat,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:13834566291519350291,productid:8129272483435906231,headlineOfferDocid:3312554410984747961,imageDocid:5034301679683960159,rds:PC_11752250590237752181|PROD_PC_11752250590237752181,gpcid:11752250590237752181,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS28G1k-rbJa2e5EIot82eeO8vYnbrVi1zRWCCHvcwrtcKGut4-2GD0i3Tw7rK3d9oYi1CQcnRSOAZCn87wApR9ZKwE0s3Tnz2NSEI4_NQ,,,USD
Samsung,mobile,Samsung Galaxy Z Flip7,"$1,299.99",1299.99,1299.99,4.5,41000.0,Samsung,3,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:17628167703122538218,productid:12433246234969379399,headlineOfferDocid:9548328485748242500,rds:PC_10192101424008708893|PROD_PC_10192101424008708893,gpcid:10192101424008708893,mid:576462863844915666,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQT1l9lUrFSZFq3wa8j0ZpyIOS0wst2gHTYuxrYjU2vX9WQ2ktID0YuxJ-R6NMLBXX67dejS0wpewRImJzBGjtnCQ4aAGjhZN_Ja77e6HNTBvwYre6lkCBKXQ,,,USD
Samsung,mobile,Samsung Galaxy Watch Ultra,$649.99,649.99,649.99,4.6,18000.0,Samsung,4,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:7534159148514796834,productid:14128632669515693324,headlineOfferDocid:8895708966048453892,imageDocid:3144900381034434047,rds:PC_2673828588296638927|PROD_PC_2673828588296638927,gpcid:2673828588296638927,mid:576462833044590996,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT6LuCmzWdxlqCv-yRzKz2KqCBrtkMmr5fRDoOE4IbZ9NhNCHINj91z6kpEkjjTtOhrp8ipqAk_ht_1FHK_nJ6xxS3qEEJO9ee0UPwt2v6ydWCWoTpq5CMIlak,,,USD
Samsung,mobile,Samsung Galaxy S25,$395.00,395.0,395.0,4.7,62000.0,Walmart - Reebelo,5,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:6612124133586791833,productid:4324293161558900224,headlineOfferDocid:10792809419999174516,imageDocid:84343121259535121,rds:PC_7998131059683023653|PROD_PC_7998131059683023653,gpcid:7998131059683023653,mid:576462859883472853,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRpLTaRSo0PYyMQPenf6QwzhrWlF4guEPA_Q_S2BOF5SNEcbDARnSfNfsl9Y5oZkZRN3rdY7TXbU7lUW2JJ-XKBL7hAHYXW3w,,,USD
Samsung,mobile,Samsung The Frame QLED 4K Smart TV,$899.99,899.99,899.99,4.6,21000.0,Samsung,6,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:10469443510341920104,productid:14329402422632591247,headlineOfferDocid:14305320958390907088,imageDocid:4168674276575188966,rds:PC_15708983441793073681|PROD_PC_15708983441793073681,gpcid:15708983441793073681,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRi9W5V2N96t1YpBC2GBENVn3A2HyDnn8gOeJQv4zrrSbgLxFOwX8oxd_RvCu5KDkJIXNYt48sGdrHWk8a8eqoPTUXcYdvlG7qdJ62grL5HJEQ2KIOp6KLc,,,USD
Samsung,mobile,Samsung Galaxy S24 Ultra,$649.99,649.99,649.99,4.7,92000.0,Best Buy,7,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:12202098061423044315,productid:6596219538848798663,headlineOfferDocid:12571815497661783049,imageDocid:14158671900464117048,rds:PC_4010143927307777393|PROD_PC_4010143927307777393,gpcid:4010143927307777393,mid:576462770869180404,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRrXS86DX7Q9UH1clqKyZiJRDZEJCCxr6XSmDLsSy5Ie_UyJCNkxUW1MDafz3Cp_4ZP-7GV668Nqwg72jP2NrJnsOwQjX2cEQSvNNJxC3Im-ReZhATbdAi-vQ,,,USD
Samsung,mobile,Samsung 4.4 Cu. Ft. Top Load Washer with ActiveWave Agitator and Soft-Close Lid,$579.00,579.0,579.0,4.2,2300.0,Samsung,8,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:14863706430062454629,productid:1551158532802276184,headlineOfferDocid:13677403803836821484,imageDocid:12693406590585044019,rds:PC_1132906797792898822|PROD_PC_1132906797792898822,gpcid:1132906797792898822,mid:576462671813705674,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRSup5kC_zFOervl4iEtcCUkiDbQEDxp0fQ3tzK0tuk5FRmwWu79BYt7K5M0tdo13np-Z1n-_hrLYHu6VgG4hDs2shegO3wHcf0k2owJyygeLgB4j_xSEHPG2A,,,USD
Samsung,mobile,Samsung RF18A5101S9 18 Cu. Ft. Smart Counter Depth 3-Door French Door Refrigerator,"$1,199.00",1199.0,1199.0,4.0,497.0,Samsung,9,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:9350087561553031421,productid:13874868824132428330,headlineOfferDocid:7459970250408167928,imageDocid:2016328890071918417,rds:PC_16386940619088852202|PROD_PC_16386940619088852202,gpcid:16386940619088852202,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSeTqau07avCPmR92_TT5AlKg5e5tvGSA9BrouN2uusJ340lYvm3ctSBhaY9OWh3Wtv_8HfAddCOXTzpPzs5z0mekWx7c293G0Asf9Dccreb15nuS8nUlOvbw4,,,USD
Samsung,mobile,SAMSUNG Galaxy S23,$225.53,225.53,225.53,4.5,29000.0,Walmart - Wireless Source,10,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:9910521699439700827,productid:2629882377806443476,headlineOfferDocid:17202850490594880350,imageDocid:18112219121206231417,rds:PC_6185279726844231230|PROD_PC_6185279726844231230,gpcid:6185279726844231230,mid:576462461160273199,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSHfZPAk4BqHgU1rWwPwiIdQbKzTuV7xMMWpGxVrWa8FY66frHflOU6qMXQ6j3y-amW6qm1HfbEv9XJmL3cnPXqohFoxPNf,,,USD
Samsung,mobile,Samsung 28 Cu. Ft. French Door Refrigerator RF28R7201SRAA,"$1,799.00",1799.0,1799.0,3.8,6500.0,Samsung,11,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:15239343209599519488,productid:17678213379009529223,headlineOfferDocid:9213231519819221609,rds:PC_161359243725335853|PROD_PC_161359243725335853,gpcid:161359243725335853,mid:576462843134481514,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTRMbWi8L0WPwRKXl7zpHTrgjUX8uEdNuaNM695-NEZ45v9kNpJa6XoDOVR3l1oa6yKxHrZ3gNVoqyoiwoIVwXbEGNVzBjgtnsGQQGrm_JiXv13v5wKu6mJHfU,,,USD
Samsung,mobile,Samsung Galaxy Z Fold5,$949.98,949.98,949.98,4.5,33000.0,Best Buy,12,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:9052328631605007103,productid:5757170628932348514,headlineOfferDocid:7374722425804485553,imageDocid:8173979347043073623,rds:PC_6813755555271574309|PROD_PC_6813755555271574309,gpcid:6813755555271574309,mid:576462749387424242,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTUv_Pd2nzBoTDkCgK79KYDNPC_-AYbeRlBLLCZMuM1NBUoQYZ_PMGp9gK8ErWt0ScJKUWWnO8NmceizAAAYeN00L7MJxqpDCl0et0qPp4FGZabapxB4-jb,,,USD
Samsung,mobile,Samsung 4.5 Cu Ft Front Load Washer,$799.00,799.0,799.0,4.4,5200.0,Samsung,13,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:2108665930403548430,productid:2809191082795154491,headlineOfferDocid:10595847562816644985,imageDocid:7542691501394400605,rds:PC_6136951932180885063|PROD_PC_6136951932180885063,gpcid:6136951932180885063,mid:576462797860322723,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQuMe6WD7QnbNqGFMnGzeCDn5FbBEUNyk0zuO7kAuEIeUG_uIk4TgAE-ncvxyPJroXZ3TAHv8zgr3bI2y8LkpCw0cy0YNcTUl7Ft9gfy8bUjlQ8wpkdz6yv4g,,,USD
Samsung,mobile,Samsung Q7F 4K QLED Smart TV,$449.99,449.99,449.99,4.6,17000.0,SW TV Appliances,14,Free same-day delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:14248331104131977924,productid:12345040709499749780,headlineOfferDocid:2016397385576025450,imageDocid:9961685720006551412,rds:PC_680016644084120875|PROD_PC_680016644084120875,gpcid:680016644084120875,mid:576462834885810205,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSN1GvvAg_86l9XD8BnTig4SX8hSdbn0A2MYEKWzB3KKnAVU2_suxrc02nHhPj4TnsPRzLiVSCVexF9h8mvHL-lwbZv-_kjIQ,,,USD
Samsung,mobile,Samsung Galaxy A26 5G,$120.59,120.59,120.59,4.7,18000.0,Walmart - havEarly Phone Supplier,15,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:17130569052945502582,productid:12881096770535301374,headlineOfferDocid:3638482502116665094,imageDocid:4590265296794916621,rds:PC_17525312830161686849|PROD_PC_17525312830161686849,gpcid:17525312830161686849,mid:576462819951395787,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS_nL9bWwvn9nsXbOGzrHx5BZmLL7zbAAZ4zyB0wupEAx8FcMNcwpdH68BaX8HVVArz1ENVPkumf1w9np4IQy-4bO4bxZfHgw,,,USD
Samsung,mobile,Samsung Galaxy S22 Ultra 5G,$600.00,600.0,600.0,4.5,42000.0,newegg.com,16,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:14736960160787400698,productid:16420227094723068179,headlineOfferDocid:11570170685424561388,imageDocid:6025443076189689479,rds:PC_1964985831339837001|PROD_PC_1964985831339837001,gpcid:1964985831339837001,mid:576462862121731337,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQPri5_XD1D0UBTXqgU72c_T-q6nV31aA0fvDzRJ--atfblWZrS4B1p7Gju1tMhplj9Ieeug9n-_qsOt2iZP9OFG1i7U4kKLA,,,USD
Samsung,mobile,Samsung Top-Load Washer WA45T3200AW,$579.00,579.0,579.0,4.3,8000.0,Samsung,17,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:13813982154892295880,productid:12967114312000966396,headlineOfferDocid:2962222848809372149,rds:PC_12514723922193557473|PROD_PC_12514723922193557473,gpcid:12514723922193557473,mid:576462628097133465,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSa6WraugZz3jV62E0G9n__53CoHrUvTonVJK5QRC0FSLL4XtvTtnyQDxRlqjG1Kq5A0w9W-Orf5TxsJd7SLJsRsfuI1qFyG4W2s_O18hd6QMhmVAled5l1Y58,,,USD
Samsung,mobile,Samsung Galaxy Z Flip6,$844.98,844.98,844.98,4.5,38000.0,Best Buy,18,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:671630872934280666,productid:10364329335373510210,headlineOfferDocid:18100307168656296743,imageDocid:2965624713626201197,rds:PC_18233330950665299788|PROD_PC_18233330950665299788,gpcid:18233330950665299788,mid:576462782032326924,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRYI0z2FiM3nr2_6kkYhjvtQEGa5dHKG_QAuL4Pps5RjmPKUJ66KYEpmFwSFH7eMgNCaUPsJ8Rf90mmUSm6rTeKt8Cfc5eGetbsHh9F7dE,,,USD
Samsung,mobile,Samsung Galaxy Tab A11+,$299.99,299.99,299.99,4.6,13000.0,Samsung,19,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:1447007832110777020,productid:7186551037266724540,headlineOfferDocid:5994107377122362545,imageDocid:3654233849784395317,rds:PC_1896912588365321076|PROD_PC_1896912588365321076,gpcid:1896912588365321076,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTPkqWROqoeDiBdBiGWLJgHNqx6x0-V18dHAdVHD3S9pqC_V6ix4EXjc1evALmnZxTpwHJpX0353KfSCJfUVaCLXikUgbHFbWtRhV9ZQi5UqSetz0w54laI,,,USD
Samsung,mobile,Samsung Galaxy S10+,$199.00,199.0,199.0,4.6,14000.0,Walmart - Reebelo,20,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:1555655332582815408,productid:3438119953937109073,headlineOfferDocid:17013104190491916547,imageDocid:16462841698345517512,rds:PC_2064156120049538632|PROD_PC_2064156120049538632,gpcid:2064156120049538632,mid:576462777793100451,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQMkU4nQzZolpKHZ_bB8D2g9lVQvQmDCWUgVXSyLachwLv9JkenoJVv4ODXIRxtf5lHEpS7o54RjLHT11YX30cBZTyGRzCHjw,,,USD
Samsung,mobile,Samsung RF27CG5400SR 26 Cu. Ft. Counter Depth 3-Door French Door Refrigerator,"$2,699.00",2699.0,2699.0,3.9,777.0,Samsung,21,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:6559593562680557071,productid:10735717982767471349,headlineOfferDocid:6032703068332332015,rds:PC_16430743319129556919|PROD_PC_16430743319129556919,gpcid:16430743319129556919,mid:576462810919706498,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTCyvc2iiwubXW_ZLeX_SLb01fULW4Nbd6jcg-MBizOAbixl5j2WII4eysN7lannQdLvOkwhTi9LyMPHaTPqT7M03sGB--BEnzBXaB5qpy1v6sugYpNtxAtzg,,,USD
Samsung,mobile,Samsung Galaxy Z,"$1,249.97",1249.97,1249.97,4.4,7100.0,Target,22,Free delivery by Sat,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:4072730187229693695,productid:2648906642805019298,headlineOfferDocid:5076941290032608445,imageDocid:7106597989508849248,rds:PC_3232673062602871424|PROD_PC_3232673062602871424,gpcid:3232673062602871424,mid:576462719355083192,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQKgzd5gx86oodz3Paa4E2KQSP8zOnLByfS7dWLEofGyHXRm_8V_iObEaRta89a-RIsuSMYzYlTOQcUYoHH7wztx0_g_wik4vUGFwgbdhKv,,,USD
Samsung,mobile,Samsung Smart TV,$199.99,199.99,199.99,4.5,8700.0,Samsung,23,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:4507017133649713457,productid:16005930068600100406,headlineOfferDocid:9451735223949189370,imageDocid:9250097537830149322,rds:PC_7015169446026823090|PROD_PC_7015169446026823090,gpcid:7015169446026823090,mid:576462510836189916,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ2US-i9TweqfDGctEzrHtJo64_kZNrevIDGazC9Ovxa8-7n3go-5QKGP_5PGurbk51OHv-VQM767TPvgVbDPPeUOdEKh8caH8ZlcF0JB7WzN_oE3K8uJwUvg,,,USD
Samsung,mobile,Samsung Galaxy A36 5G,$729.99,729.99,729.99,4.4,110000.0,Best Buy,24,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:4357203636160217917,productid:6639732493840198997,headlineOfferDocid:16781112824388404933,imageDocid:17080045954412395526,rds:PC_2094322970772669367|PROD_PC_2094322970772669367,gpcid:2094322970772669367,mid:576462542884163174,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRaTSqRqIFGZsnxTbuvGvpFMIq4m3mOSzDc2UKO6vasQbyUXJO1rEmGvCG1Qmsl74V19ixER9QjrwEbwplZ6Fzc1U7NzAEt,,,USD
Samsung,mobile,Samsung 7.5-Cu. Feet Stackable Vented Electric Dryer DVE45T6000W,$729.00,729.0,729.0,4.3,3300.0,Samsung,25,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:15130381614517655082,productid:17180475310574192162,headlineOfferDocid:10984353345922594086,rds:PC_18223174543505811545|PROD_PC_18223174543505811545,gpcid:18223174543505811545,mid:576462800797413680,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQli5jPJQquU9GmtatsS211iwX9SGmJrtvhrlkIm7g9WLcjwGHdjVSTNH0vzbFwOPsTl9ASDbXpkZkEifNsIJoqtDLmLir3phTcCa3gTw7V2vNxn4-vmUmE3A,,,USD
Samsung,mobile,SAMSUNG GALAXY Z 5G,$516.00,516.0,516.0,4.3,12000.0,Walmart - Reliant Cellular,26,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:15060130511629889937,productid:16190044022238050091,headlineOfferDocid:37512410379956211,imageDocid:11997858884065120603,rds:PC_6500942693023472972|PROD_PC_6500942693023472972,gpcid:6500942693023472972,mid:576462719354877161,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTZ7Ip5J2gzsIha3GRINkfO-mlYez2CUOPSnj5E6GSZe8JRJUoIxKty0onFZAn6Y8A-UP0bQEhYb7eKdqb6Eu3x0pfF_bKOc1REdwEkPGY,,,USD
Samsung,mobile,Samsung Galaxy S21 FE 5G 128gb,$138.00,138.0,138.0,4.2,11000.0,UpTrade,27,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:4442971734315036701,productid:12213394617520549590,headlineOfferDocid:4134386345071730276,imageDocid:160531687847846113,rds:PC_15835457117629155936|PROD_PC_15835457117629155936,gpcid:15835457117629155936,mid:576462852651029777,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTTR24fQVBXz-z0AONTRE5K_KyNcXkHkvIvvXv36t7RfGaJ0CFKN9ZeD1sQnISVfTmll9Qafb4Qj0JbytRc700cwHO3HEhXzBJeAGOXoM0pIy75ebPuJlUbDg,,,USD
Samsung,mobile,"Samsung Bespoke Kitchen Package with AI 3-Door French Door Fridge, Silver","$3,606.00",3606.0,3606.0,4.0,1200.0,Samsung,28,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=productid:9612982693302400643,headlineOfferDocid:9612982693302400643,imageDocid:12473209856273797976,rds:PC_8534801976108169175|PROD_PC_8534801976108169175,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQN403Q7T_KQO6-wj2gxBSiMeMEvUn__M5CBub7G4E_Ob5w-0_Ee25nY_yMlxik8Fp3CDBqKgxSoAN8zeKj0Yt50MVXQJ89lIN2lqkAeS0qzNTlEM5b5ilrBg,,,USD
Samsung,mobile,64GB Samsung Galaxy S8,$89.43,89.43,89.43,4.5,18000.0,KenRi's I.T Services,29,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:2180014055246693368,productid:12842594086884063981,headlineOfferDocid:11993758395395181060,imageDocid:12328954941284802644,rds:PC_6475186212383108291|PROD_PC_6475186212383108291,gpcid:6475186212383108291,mid:576462294869481008,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRJdLTwhcwfvhmZrtyE3R5pYkfR34mQwsji_uTwdPKwqQ_HFSRMZcYKmGFWZohQaNmMJ6CYhZ7Fhu2WwLNQm9KZbZoFOFUG,,,USD
Samsung,mobile,Samsung Galaxy S20+ 128gb 5G,$175.95,175.95,175.95,4.3,5500.0,Walmart - Ideal Mobile,30,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:10436253249520453838,productid:2707187025063868298,headlineOfferDocid:14128751451128884402,imageDocid:5116916381214013769,rds:PC_3465359053274901105|PROD_PC_3465359053274901105,gpcid:3465359053274901105,mid:576462404432540472,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQy4Id0Mme8VU_bAOxSG-wLWZL8BF7kxzwOcFW_OaxMxE5R_gkBbghR7-az15sif_IYGueLfBvwLgN28rzLXCeLcZZs9o0f,,,USD
Samsung,mobile,Samsung Bespoke 30 Cu. Ft. 3-Door French Door Refrigerator with Beverage Center,"$1,599.00",1599.0,1599.0,4.4,2100.0,Snow Bros. Appliance,31,,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:1569641057987553561,productid:4959897676597705157,headlineOfferDocid:14789107293336183714,imageDocid:5388900902310799932,rds:PC_791824590959526160|PROD_PC_791824590959526160,gpcid:791824590959526160,mid:576462756533474790,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQl_driRmqYgX7uDnjstwrpv_AD5DetqyR0VsIdrtg2QH4fJGZd75jR_1qvUEd-r47sbVlMMxeoD8JdA7pgMFSOFOP9gBdIjVM2JxIPdUA,,,USD
Samsung,mobile,Samsung Bespoke 28.8 Cu. Ft French Door Refrigerator,"$2,194.00",2194.0,2194.0,4.4,7000.0,AJ Madison,32,Free delivery,"https://www.google.com/search?ibp=oshop&q=Samsung&prds=catalogid:7045375775830236437,productid:12790128487219888035,headlineOfferDocid:7285396290418453187,imageDocid:3461282412675305875,rds:PC_9176586303452669900|PROD_PC_9176586303452669900,gpcid:9176586303452669900,mid:576462461856945178,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRts-hmx0DCeXdvSCpGYrAxSkpb6u61LQj41cW9w9jT8R3jjNSNpSDHVBeAgLBRhhisA-s6sLb8UtnmEYmbsEHr9KaJCHcU0kKDae8lrkQ,,,USD
